runNumber,eventNumber,trackIndex,pdg,px,py,pz,x,y,z,time,maxTurn
-8093,14,8,2212,-0.197843,0.0293078,0.137862,0.0851657,-0.155575,0.46015,655.961,0
-8093,14,9,-2212,-0.217345,0.551834,-0.353169,0.0851657,-0.155575,0.46015,655.961,0
-8093,15,6,211,0.293086,-0.0359957,0.580849,-0.0289091,-0.154863,-0.730948,663.989,0
-8093,15,7,-211,-0.359008,-0.154892,-0.182171,-0.0289091,-0.154863,-0.730948,663.989,0
-8093,15,9,-2212,0.134226,0.258013,-0.314576,-0.0289091,-0.154863,-0.730948,663.989,0
-8093,16,6,211,0.34124,-0.0512329,-0.0335549,0.044067,-0.15521,-0.156192,648.053,0
-8093,16,7,-211,0.070765,-0.0100996,0.120232,0.044067,-0.15521,-0.156192,648.053,0
-8093,16,8,2212,-0.0355722,-0.772907,-0.135386,0.044067,-0.15521,-0.156192,648.053,0
-8093,16,9,-2212,-0.342363,0.834239,0.0483802,0.044067,-0.15521,-0.156192,648.053,0
-8093,17,6,211,-0.243378,0.0627238,-0.279294,0.0773883,-0.154341,1.36576,655.994,0
-8093,17,7,-211,0.394594,-0.508613,0.167833,0.0773883,-0.154341,1.36576,655.994,0
-8093,17,8,2212,-0.235378,0.309178,0.262573,0.0773883,-0.154341,1.36576,655.994,0
-8093,17,9,-2212,0.11823,0.136712,-0.152709,0.0773883,-0.154341,1.36576,655.994,0
-8093,18,6,211,0.140863,0.208975,-0.100696,0.043547,-0.154287,-0.459005,647.989,0
-8093,18,7,-211,0.470708,-0.0165808,-0.404808,0.043547,-0.154287,-0.459005,647.989,0
-8093,18,9,-2212,-0.607496,-0.276827,0.31978,0.043547,-0.154287,-0.459005,647.989,0
-8093,19,6,211,-0.377082,-0.458231,0.0652191,0.0611347,-0.154862,0.471573,656.024,0
-8093,19,7,-211,0.0288301,-0.167648,-0.203996,0.0611347,-0.154862,0.471573,656.024,0
-8093,19,8,2212,0.223507,0.623475,0.366988,0.0611347,-0.154862,0.471573,656.024,0
-8093,19,9,-2212,0.158817,0.00240376,-0.2285,0.0611347,-0.154862,0.471573,656.024,0
-8093,20,7,211,-0.20149,0.282985,0.465816,0.0541198,-0.155396,0.923598,647.978,0
-8093,20,8,-211,0.171066,-0.225019,0.0115459,0.0541198,-0.155396,0.923598,647.978,0
-8093,20,9,2212,-0.280338,0.363461,-0.190702,0.0541198,-0.155396,0.923598,647.978,0
-8093,20,10,-2212,0.344829,-0.421427,-0.287102,0.0541198,-0.155396,0.923598,647.978,0
-8093,21,7,211,0.153296,-0.127964,-0.0808585,0.0772315,-0.154686,0.631263,656.006,0
-8093,21,8,-211,0.19108,0.42798,0.590979,0.0772315,-0.154686,0.631263,656.006,0
-8093,21,10,-2212,-0.335118,-0.203491,-0.492035,0.0772315,-0.154686,0.631263,656.006,0
-8093,22,6,211,-0.0528129,0.0329078,0.153226,0.0349261,-0.154626,0.586325,664.013,0
-8093,22,7,-211,-0.0236309,0.398367,0.254965,0.0349261,-0.154626,0.586325,664.013,0
-8093,22,8,2212,-0.29543,0.370582,-0.14066,0.0349261,-0.154626,0.586325,664.013,0
-8093,22,9,-2212,0.405942,-0.801856,-0.267353,0.0349261,-0.154626,0.586325,664.013,0
-8093,23,6,211,-0.435202,0.0827205,-0.357558,0.0275403,-0.155164,0.878441,656.03,0
-8093,23,7,-211,-0.336678,0.152372,0.128977,0.0275403,-0.155164,0.878441,656.03,0
-8093,23,8,2212,0.518564,-0.184794,0.0063204,0.0275403,-0.155164,0.878441,656.03,0
-8093,23,9,-2212,0.287383,-0.0502989,0.222893,0.0275403,-0.155164,0.878441,656.03,0
-8093,23,11,14,0.0252578,0.0150851,0.00469414,-175.354,-45.802,-113.031,673.289,0
-8093,24,6,211,-0.14833,0.0121044,-0.046495,0.00676622,-0.152004,0.447931,648.052,0
-8093,24,7,-211,-0.352751,-0.165581,0.244087,0.00676622,-0.152004,0.447931,648.052,0
-8093,24,8,2212,0.382426,0.491529,-0.650897,0.00676622,-0.152004,0.447931,648.052,0
-8093,24,9,-2212,0.152723,-0.338052,0.454599,0.00676622,-0.152004,0.447931,648.052,0
-8093,24,10,-13,-0.0617741,-0.0617767,-0.0290572,-46.8575,-24.0384,-16.89,650.666,0
-8093,25,6,211,0.32798,-0.596332,0.220062,0.0990911,-0.156214,-1.10216,648.011,0
-8093,25,7,-211,0.0931497,0.314989,-0.0546138,0.0990911,-0.156214,-1.10216,648.011,0
-8093,25,8,2212,-0.152613,0.380169,-0.152317,0.0990911,-0.156214,-1.10216,648.011,0
-8093,25,9,-2212,-0.234449,-0.0988258,-0.013553,0.0990911,-0.156214,-1.10216,648.011,0
-8093,26,6,211,-0.079994,-0.161575,-0.372329,-0.00455995,-0.155354,-0.355022,647.983,0
-8093,26,7,-211,0.361167,-0.342855,0.0894675,-0.00455995,-0.155354,-0.355022,647.983,0
-8093,26,8,2212,-0.363498,0.152314,-0.167514,-0.00455995,-0.155354,-0.355022,647.983,0
-8093,26,9,-2212,0.116392,0.352116,0.448838,-0.00455995,-0.155354,-0.355022,647.983,0
-8093,27,6,211,-0.0541942,-0.203287,-0.503885,0.0489047,-0.155276,0.474136,663.938,0
-8093,27,7,-211,0.254115,0.0913617,0.0732834,0.0489047,-0.155276,0.474136,663.938,0
-8093,27,8,2212,-0.0732675,0.44694,-0.167605,0.0489047,-0.155276,0.474136,663.938,0
-8093,27,9,-2212,-0.0925843,-0.335014,0.598028,0.0489047,-0.155276,0.474136,663.938,0
-8093,28,7,211,0.151014,0.0875696,-0.0921226,0.079895,-0.153084,0.855709,655.986,0
-8093,28,8,-211,-0.0316902,-0.0290739,0.0835161,0.079895,-0.153084,0.855709,655.986,0
-8093,28,9,2212,-0.765083,-0.202292,-0.603447,0.079895,-0.153084,0.855709,655.986,0
-8093,28,10,-2212,0.679867,0.143796,0.613809,0.079895,-0.153084,0.855709,655.986,0
-8093,29,6,211,-0.329386,0.43618,0.161031,0.0271079,-0.15395,0.84497,664.022,0
-8093,29,7,-211,0.167969,0.0567145,-0.101885,0.0271079,-0.15395,0.84497,664.022,0
-8093,29,8,2212,-0.441345,-0.104725,0.126665,0.0271079,-0.15395,0.84497,664.022,0
-8093,29,9,-2212,0.636827,-0.388169,-0.186268,0.0271079,-0.15395,0.84497,664.022,0
-8093,30,7,211,-0.125128,0.02524,-0.278213,0.018811,-0.155859,-1.16952,648.022,0
-8093,30,8,-211,0.245971,-0.228102,-0.312994,0.018811,-0.155859,-1.16952,648.022,0
-8093,30,9,2212,0.322737,0.4622,0.549549,0.018811,-0.155859,-1.16952,648.022,0
-8093,30,10,-2212,-0.409487,-0.25937,0.0427296,0.018811,-0.155859,-1.16952,648.022,0
-8093,30,12,14,-0.00680803,0.000878324,0.0289902,-49.204,-39.8492,-153.407,673.328,0
-8093,31,6,211,-0.110387,-0.0486997,0.0224575,0.0901163,-0.155058,-1.35433,655.979,0
-8093,31,7,-211,-0.0185462,0.296465,-0.473972,0.0901163,-0.155058,-1.35433,655.979,0
-8093,31,8,2212,0.260369,0.355123,0.612394,0.0901163,-0.155058,-1.35433,655.979,0
-8093,31,9,-2212,-0.0973687,-0.602888,-0.159952,0.0901163,-0.155058,-1.35433,655.979,0
-8093,31,11,14,0.0061769,-0.0171877,-0.0235368,20.082,-28.0946,95.2546,716.624,0
-8093,32,6,211,0.334625,0.261972,0.331086,0.00784557,-0.154672,-0.343785,656.006,0
-8093,32,7,-211,-0.208158,-0.330699,0.30244,0.00784557,-0.154672,-0.343785,656.006,0
-8093,32,8,2212,-0.244292,-0.0252892,-0.325544,0.00784557,-0.154672,-0.343785,656.006,0
-8093,32,9,-2212,0.151888,0.0940155,-0.30828,0.00784557,-0.154672,-0.343785,656.006,0
-8093,33,6,211,-0.19607,0.405408,0.173711,-0.0417623,-0.155141,0.753035,647.984,0
-8093,33,7,-211,-0.00060559,-0.20316,0.37739,-0.0417623,-0.155141,0.753035,647.984,0
-8093,33,8,2212,0.213146,-0.338184,-0.619448,-0.0417623,-0.155141,0.753035,647.984,0
-8093,33,9,-2212,0.0175975,0.135935,0.068014,-0.0417623,-0.155141,0.753035,647.984,0
-8093,34,7,-211,0.0583781,0.0928213,0.15521,0.00405488,-0.154074,0.746649,663.951,0
-8093,34,8,2212,-0.0960622,0.411963,0.180495,0.00405488,-0.154074,0.746649,663.951,0
-8093,34,9,-2212,0.149981,-0.39799,-0.807215,0.00405488,-0.154074,0.746649,663.951,0
-8093,35,7,211,0.177487,-0.256862,0.183016,0.080561,-0.155189,-0.0216455,648.029,0
-8093,35,9,2212,0.220657,-0.308541,-0.3774,0.080561,-0.155189,-0.0216455,648.029,0
-8093,35,10,-2212,-0.43,0.504175,-0.232225,0.080561,-0.155189,-0.0216455,648.029,0
-8093,36,6,211,-0.045622,-0.259465,0.437181,-0.0660129,-0.153681,-1.14872,664.03,0
-8093,36,8,2212,0.464816,-0.0246058,0.314629,-0.0660129,-0.153681,-1.14872,664.03,0
-8093,36,9,-2212,-0.353782,0.284421,-0.810476,-0.0660129,-0.153681,-1.14872,664.03,0
-8093,36,10,13,-0.0220306,-0.0245623,0.0504576,-2.18114,0.0370161,2.73567,664.379,0
-8093,37,6,211,0.566448,-0.218311,0.345564,0.0786129,-0.155264,0.613975,647.954,0
-8093,37,7,-211,0.103629,-0.0424272,-0.174891,0.0786129,-0.155264,0.613975,647.954,0
-8093,37,8,2212,-0.159707,0.21576,0.238846,0.0786129,-0.155264,0.613975,647.954,0
-8093,37,9,-2212,-0.476302,0.0449777,-0.409045,0.0786129,-0.155264,0.613975,647.954,0
-8093,38,6,211,0.190193,0.34999,-0.0952442,0.0088266,-0.155344,0.0558514,655.991,0
-8093,38,7,-211,0.0345697,-0.337112,-0.0922389,0.0088266,-0.155344,0.0558514,655.991,0
-8093,38,8,2212,-0.355717,0.113953,-0.478079,0.0088266,-0.155344,0.0558514,655.991,0
-8093,38,9,-2212,0.165022,-0.126832,0.665821,0.0088266,-0.155344,0.0558514,655.991,0
-8093,39,6,211,-0.124935,0.341413,-0.0885324,0.0184651,-0.155778,-0.70559,656.026,0
-8093,39,7,-211,-0.0973179,-0.0363762,-0.0541033,0.0184651,-0.155778,-0.70559,656.026,0
-8093,39,8,2212,0.699264,0.0245481,-0.475316,0.0184651,-0.155778,-0.70559,656.026,0
-8093,39,9,-2212,-0.442947,-0.329585,0.618241,0.0184651,-0.155778,-0.70559,656.026,0
-8093,39,10,13,-0.0795185,0.0351699,-0.0287284,-35.8811,6.55732,-20.2622,658.303,0
-8093,40,6,211,-0.00208692,0.202412,0.161341,0.00237033,-0.154521,1.13939,655.952,0
-8093,40,7,-211,-0.408189,-0.184769,-0.00949563,0.00237033,-0.154521,1.13939,655.952,0
-8093,40,8,2212,0.391389,-0.38558,0.429073,0.00237033,-0.154521,1.13939,655.952,0
-8093,40,9,-2212,0.0529534,0.367937,-0.581377,0.00237033,-0.154521,1.13939,655.952,0
-8093,40,11,14,-0.025554,0.0153055,-0.000535202,-77.9594,66.4878,95.9978,674.188,0
-8093,41,8,211,0.444277,-0.134251,0.284383,-0.000894758,-0.155209,-0.712769,648.025,0
-8093,41,9,-211,-0.211589,0.174018,-0.16794,-0.000894758,-0.155209,-0.712769,648.025,0
-8093,41,10,2212,0.195804,0.195369,-0.465702,-0.000894758,-0.155209,-0.712769,648.025,0
-8093,41,11,-2212,-0.394447,-0.23516,0.349373,-0.000894758,-0.155209,-0.712769,648.025,0
-8093,42,6,211,0.377201,0.0127812,-0.122145,-0.0316115,-0.155522,0.564838,655.959,0
-8093,42,7,-211,0.134041,-0.0680236,0.231433,-0.0316115,-0.155522,0.564838,655.959,0
-8093,42,8,2212,0.0233284,0.654348,-0.039733,-0.0316115,-0.155522,0.564838,655.959,0
-8093,42,9,-2212,-0.500502,-0.599105,-0.0698041,-0.0316115,-0.155522,0.564838,655.959,0
-8093,43,8,211,0.260389,0.470048,-0.27182,0.0644226,-0.153926,-0.0279679,663.917,0
-8093,43,10,2212,-0.207978,-0.32792,-0.164027,0.0644226,-0.153926,-0.0279679,663.917,0
-8093,44,6,211,-0.0568306,0.20408,0.0435087,-0.00322662,-0.154419,-0.437313,648.022,0
-8093,44,7,-211,-0.605904,0.272248,0.136619,-0.00322662,-0.154419,-0.437313,648.022,0
-8093,44,8,2212,0.544493,-0.48386,-0.137175,-0.00322662,-0.154419,-0.437313,648.022,0
-8093,44,9,-2212,0.15231,0.00753218,-0.0440037,-0.00322662,-0.154419,-0.437313,648.022,0
-8093,45,8,211,0.107033,0.17577,0.17407,0.0240207,-0.154603,0.286685,647.968,0
-8093,45,9,-211,-0.0354343,0.164673,0.049459,0.0240207,-0.154603,0.286685,647.968,0
-8093,45,10,2212,-0.395004,0.436951,-0.579776,0.0240207,-0.154603,0.286685,647.968,0
-8093,45,11,-2212,0.357478,-0.777385,0.355113,0.0240207,-0.154603,0.286685,647.968,0
-8093,46,7,211,0.431169,-0.199344,-0.429921,0.0309987,-0.155537,1.57918,647.996,0
-8093,46,8,-211,0.14742,0.0082601,0.300182,0.0309987,-0.155537,1.57918,647.996,0
-8093,46,9,2212,-0.528944,0.0186324,-0.142581,0.0309987,-0.155537,1.57918,647.996,0
-8093,46,10,-2212,-0.0155779,0.172451,0.272166,0.0309987,-0.155537,1.57918,647.996,0
-8093,47,6,211,0.116393,-0.223806,-0.263551,0.0493101,-0.155,-1.27397,647.974,0
-8093,47,7,-211,0.440165,-0.0573558,0.137635,0.0493101,-0.155,-1.27397,647.974,0
-8093,47,8,2212,-0.020421,0.260834,-0.377323,0.0493101,-0.155,-1.27397,647.974,0
-8093,47,9,-2212,-0.502069,0.0203276,0.501733,0.0493101,-0.155,-1.27397,647.974,0
-8093,47,11,14,-0.0210782,0.0209578,-0.00200877,111.817,-49.4315,-133.287,670.708,0
-8093,48,6,211,0.356431,-0.166256,0.0768473,-0.00356572,-0.15492,0.0413464,647.988,0
-8093,48,7,-211,-0.0535178,0.292946,-0.44337,-0.00356572,-0.15492,0.0413464,647.988,0
-8093,48,8,2212,-0.0582598,0.132434,0.566304,-0.00356572,-0.15492,0.0413464,647.988,0
-8093,48,9,-2212,-0.210581,-0.259124,-0.199493,-0.00356572,-0.15492,0.0413464,647.988,0
-8093,48,10,13,0.0585204,0.291365,-0.440147,0.610899,40.9386,-62.6444,650.578,0
-8093,49,7,211,-0.119204,-0.559283,-0.368285,0.0708923,-0.154542,0.0505173,664.02,0
-8093,49,8,-211,-0.179391,0.126236,0.225256,0.0708923,-0.154542,0.0505173,664.02,0
-8093,49,9,2212,0.156826,0.16965,0.385396,0.0708923,-0.154542,0.0505173,664.02,0
-8093,49,10,-2212,0.175839,0.263402,-0.239935,0.0708923,-0.154542,0.0505173,664.02,0
-8093,50,7,211,0.182853,-0.194502,0.10973,0.0361219,-0.155076,-1.0863,655.984,0
-8093,50,8,-211,-0.0759015,-0.179504,-0.166801,0.0361219,-0.155076,-1.0863,655.984,0
-8093,50,9,2212,-0.759979,0.400003,-0.214213,0.0361219,-0.155076,-1.0863,655.984,0
-8093,50,10,-2212,0.687018,-0.0259491,0.271866,0.0361219,-0.155076,-1.0863,655.984,0
-8093,51,8,211,0.135606,0.118586,-0.0819287,0.042971,-0.152892,-0.97634,664.029,0
-8093,51,9,-211,0.144377,0.406448,0.513823,0.042971,-0.152892,-0.97634,664.029,0
-8093,51,10,2212,-0.00463866,-0.40976,0.148148,0.042971,-0.152892,-0.97634,664.029,0
-8093,51,11,-2212,-0.24129,-0.115301,-0.579935,0.042971,-0.152892,-0.97634,664.029,0
-8093,52,6,211,0.297472,-0.151141,0.0753782,0.0244863,-0.155354,0.287493,664.03,0
-8093,52,7,-211,-0.209143,-0.50002,0.300925,0.0244863,-0.155354,0.287493,664.03,0
-8093,52,8,2212,-0.0779932,0.597642,-0.258712,0.0244863,-0.155354,0.287493,664.03,0
-8093,52,9,-2212,0.023733,0.0535202,-0.118007,0.0244863,-0.155354,0.287493,664.03,0
-8093,53,6,211,0.336163,0.185268,-0.0439993,0.0484461,-0.154408,1.35898,647.964,0
-8093,53,7,-211,-0.0280978,0.0741865,-0.112393,0.0484461,-0.154408,1.35898,647.964,0
-8093,53,8,2212,-0.162757,-0.653481,0.680215,0.0484461,-0.154408,1.35898,647.964,0
-8093,53,9,-2212,-0.111243,0.394027,-0.523525,0.0484461,-0.154408,1.35898,647.964,0
-8093,54,7,211,0.269076,0.499395,0.324815,0.0653014,-0.154618,0.362709,647.994,0
-8093,54,8,-211,-0.0404383,-0.101628,-0.275972,0.0653014,-0.154618,0.362709,647.994,0
-8093,54,9,2212,-0.0123212,-0.193324,0.383726,0.0653014,-0.154618,0.362709,647.994,0
-8093,54,10,-2212,-0.182251,-0.204443,-0.432063,0.0653014,-0.154618,0.362709,647.994,0
-8093,55,6,211,-0.225408,-0.236857,0.2036,0.0296215,-0.155339,-1.39756,663.965,0
-8093,55,7,-211,-0.0841317,-0.175681,-0.139454,0.0296215,-0.155339,-1.39756,663.965,0
-8093,55,9,-2212,0.182754,0.559562,0.581063,0.0296215,-0.155339,-1.39756,663.965,0
-8093,56,6,211,-0.229795,0.249005,0.0517208,0.0200231,-0.155293,0.833517,655.995,0
-8093,56,7,-211,0.395149,0.376803,-0.0787009,0.0200231,-0.155293,0.833517,655.995,0
-8093,56,8,2212,0.148808,-0.681222,-0.0770849,0.0200231,-0.155293,0.833517,655.995,0
-8093,56,9,-2212,-0.280094,0.0554141,0.105704,0.0200231,-0.155293,0.833517,655.995,0
-8093,56,11,14,0.0291081,0.00316513,-0.00550045,-113.274,28.7257,17.4248,695.842,0
-8093,57,6,211,-0.0957262,-0.229309,-0.131552,0.0302712,-0.154689,0.51307,664.073,0
-8093,57,7,-211,-0.327506,0.379174,0.146508,0.0302712,-0.154689,0.51307,664.073,0
-8093,57,8,2212,0.154988,0.487616,0.00463487,0.0302712,-0.154689,0.51307,664.073,0
-8093,57,9,-2212,0.302311,-0.637481,-0.0210311,0.0302712,-0.154689,0.51307,664.073,0
-8093,57,11,14,0.0138058,0.0190579,0.0182688,31.7027,-94.4768,-62.24,714.898,0
-8093,58,6,211,0.285317,0.112087,-0.0356673,0.0163246,-0.155111,-0.0753772,647.983,0
-8093,58,7,-211,-0.261058,-0.502461,0.179805,0.0163246,-0.155111,-0.0753772,647.983,0
-8093,58,8,2212,-0.189407,-0.212922,-0.244269,0.0163246,-0.155111,-0.0753772,647.983,0
-8093,58,9,-2212,0.199215,0.603296,0.100329,0.0163246,-0.155111,-0.0753772,647.983,0
-8093,58,11,14,0.0278273,-0.0092804,0.00520246,63.0325,92.6405,-10.7365,678.34,0
-8093,59,6,211,-0.225667,0.132999,-0.176017,-0.00709822,-0.154776,1.33399,647.967,0
-8093,59,7,-211,-0.370322,0.160165,-0.118746,-0.00709822,-0.154776,1.33399,647.967,0
-8093,59,8,2212,0.158253,-0.642848,0.350411,-0.00709822,-0.154776,1.33399,647.967,0
-8093,59,9,-2212,0.471804,0.349684,-0.0555081,-0.00709822,-0.154776,1.33399,647.967,0
-8093,59,11,14,-0.0556921,-0.0545294,-0.0596119,-80.2822,4.14544,-55.9919,651.663,0
-8093,60,6,211,-0.322724,-0.282945,0.11583,0.0702425,-0.155548,-0.0974291,647.958,0
-8093,60,7,-211,0.372432,0.0600259,0.164576,0.0702425,-0.155548,-0.0974291,647.958,0
-8093,60,8,2212,0.400834,-0.1201,0.136886,0.0702425,-0.155548,-0.0974291,647.958,0
-8093,60,9,-2212,-0.416475,0.343019,-0.417703,0.0702425,-0.155548,-0.0974291,647.958,0
-8093,61,7,211,0.216104,-0.392753,-0.214475,-0.0139651,-0.155604,-1.11584,664.022,0
-8093,61,8,-211,0.122963,0.320009,-0.391433,-0.0139651,-0.155604,-1.11584,664.022,0
-8093,61,9,2212,-0.356429,0.111025,0.320531,-0.0139651,-0.155604,-1.11584,664.022,0
-8093,61,10,-2212,0.0514062,-0.0381794,0.285287,-0.0139651,-0.155604,-1.11584,664.022,0
-8093,62,6,211,0.0142944,0.4394,0.0637864,0.0436656,-0.156002,-0.177447,663.941,0
-8093,62,7,-211,0.260891,-0.245345,-0.357607,0.0436656,-0.156002,-0.177447,663.941,0
-8093,62,8,2212,-0.141291,-0.1246,0.578848,0.0436656,-0.156002,-0.177447,663.941,0
-8093,62,9,-2212,-0.0998263,-0.0694549,-0.284904,0.0436656,-0.156002,-0.177447,663.941,0
-8093,63,6,211,-0.0516767,-0.305945,0.186254,0.055574,-0.154356,0.329444,656.044,0
-8093,63,7,-211,-0.0519242,-0.272586,0.150217,0.055574,-0.154356,0.329444,656.044,0
-8093,63,8,2212,-0.529514,0.109518,-0.0266471,0.055574,-0.154356,0.329444,656.044,0
-8093,63,9,-2212,0.667184,0.469013,-0.309476,0.055574,-0.154356,0.329444,656.044,0
-8093,64,6,211,0.221737,-0.176464,0.0509414,0.0364839,-0.155044,0.640322,656.034,0
-8093,64,7,-211,-0.0571364,-0.42743,0.0739756,0.0364839,-0.155044,0.640322,656.034,0
-8093,64,8,2212,-0.173853,-0.230459,-0.347706,0.0364839,-0.155044,0.640322,656.034,0
